symbol,weightAvg
1904,417.2835
1905,417.4738
1906,417.5158
1907,417.3502
1908,417.5762
1909,417.3889
1910,417.0857
1911,417.3896
1912,417.5458
1913,417.1739
1914,417.4635
1915,417.327
1916,417.1819
1917,417.4728
1918,417.1047
1919,417.4297
1920,417.6175
1921,417.4188
1922,417.2361
1923,417.3898
1924,417.4352
1925,417.2436
1926,417.1249
1927,417.2464
1928,417.242
1929,417.6016
1930,417.4896
1931,417.5568
1932,417.5008
1933,417.4891
1934,417.4628
1935,417.2598
1936,417.5098
1937,417.4668
1938,417.4304
1939,417.5489
1940,417.6174
1941,417.3062
1942,417.3458
1943,417.37
1944,417.2818
1945,417.3437
1946,417.1123
1947,417.2945
1948,417.37
1949,417.1502
1950,417.4575
1951,417.3742
1952,417.37
1953,417.1837
1954,417.5269
1955,417.0633
1956,417.2413
1957,417.3321
1958,417.4827
1959,417.365
1960,417.1942
1961,417.37
1962,417.3208
1963,417.2271
1964,417.403
1965,417.4349
1966,417.2706
1967,417.2542
1968,417.28
1969,417.2867
1970,417.5765
1971,417.4609
1972,417.2361
1973,417.2422
1974,417.2546
1975,417.4504
1976,417.4987
1977,417.3153
1978,417.439
1979,417.5059
1980,417.2463
1981,417.0759
1982,417.3245
1983,417.4866
1984,417.4665
1985,417.4984
1986,417.0912
1987,417.2554
1988,417.2669
1989,417.37
1990,417.4463
1991,417.3258
1992,417.1144
1993,417.4019
1994,417.5091
1995,417.327
1996,417.3937
1997,417.4609
1998,417.3195
1999,417.3129
2000,417.3384
2001,417.3062
2002,417.3195
2003,417.0884
2004,417.3615
2005,417.3559
2006,417.4026
2007,417.5205
2008,417.4393
2009,417.2096
2010,417.0855
2011,417.35
2012,417.325
2013,417.5922
2014,417.4975
2015,417.406
2016,417.5143
2017,417.4064
2018,417.4865
2019,417.2314
2020,417.37
2021,417.5737
2022,417.37
2023,417.566
2024,417.3288
2025,417.2955
2026,417.5095
2027,417.17
2028,417.4246
2029,417.3279
2030,417.3296
2031,417.2945
2032,417.2237
2033,417.4531
2034,417.1821
2035,417.2867
2036,417.4484
2037,417.4698
2038,417.3195
2039,417.5589
2040,417.4332
2041,417.4926
2042,417.3733
2043,417.3795
2044,417.17
2045,417.3427
2046,417.4549
2047,417.2843
2048,417.3274
2049,417.2504
2050,417.269
2051,417.3224
2052,417.4332
2053,417.4057
2054,417.4359
2055,417.3345
2056,417.671
2057,417.4984
2058,417.299
2059,417.4342
2060,417.4843
2061,417.0852
2062,417.2242
2063,417.2946
2064,417.4398
2065,417.3504
2066,417.3346
2067,417.3799
2068,417.5384
2069,417.4582
2070,417.361
2071,417.2947
2072,417.2967
2073,417.4489
2074,417.4008
2075,417.3796
2076,417.5793
2077,417.1116
2078,417.3945
2079,417.2084
2080,417.3096
2081,417.4367
2082,417.3
2083,417.2801
2084,417.19
2085,417.4555
2086,417.2041
2087,417.1803
2088,417.0753
2089,417.6682
2090,417.5739
2091,417.3992
2092,417.4516
2093,417.4196
2094,417.2462
2095,417.2959
2096,417.2551
2097,417.3139
2098,417.6071
2099,417.319
2100,417.4092
2101,417.3133
2102,417.2625
2103,417.2373
2104,417.4555
2105,417.403
2106,417.4149
2107,417.2557
2108,417.2677
2109,417.2425
2110,417.6249
2111,417.3457
2112,417.2041
2113,417.407
2114,417.3872
2115,417.5912
2116,417.4524
2117,417.2262
2118,417.3405
2119,417.3914
2120,417.3241
2121,417.5129
2122,417.2748
2123,417.3409
2124,417.4288
2125,417.2792
2126,417.3179
2127,417.4017
2128,417.3274
2129,417.4219
2130,417.3591
2131,417.4414
2132,417.1749
2133,417.0081
2134,417.61
2135,417.37
2136,417.0992
2137,417.5458
2138,417.5492
2139,417.2652
2140,417.5113
2141,417.1891
2142,417.1795
2143,417.0828
2144,417.5294
2145,417.2577
2146,417.304
2147,417.6761
2148,417.4033
2149,417.1785
2150,417.4492
2151,417.275
2152,417.4782
2153,417.5489
2154,417.2727
2155,417.2239
2156,417.1401
2157,417.2472
2158,417.5078
2159,417.6053
2160,417.3343
2161,417.4933
2162,417.5155
2163,417.5155
2164,417.5073
2165,417.3228
2166,417.5134
2167,417.3174
2168,417.3453
2169,417.2884
2170,417.3902
2171,417.5471
2172,417.321
2173,417.3919
2174,417.1502
2175,417.3319
2176,417.4043
2177,417.4117
2178,417.4125
2179,417.4909
2180,417.3422
2181,417.1338
2182,417.5721
2183,417.4112
2184,417.4731
2185,417.4811
2186,417.3627
2187,417.0764
2188,417.4454
2189,417.3527
2190,417.3818
2191,417.2392
2192,417.37
2193,417.5223
2194,417.4181
2195,417.2276
2196,417.2589
2197,417.3637
2198,417.2875
2199,417.4205
2200,417.2111
2201,417.4314
2202,417.3982
2203,417.2924
2204,417.2848
2205,417.2429
2206,417.3506
2207,417.3889
2208,417.6218
2209,417.1286
2210,417.5394
2211,417.2599
2212,417.2491
2213,417.7676
2214,417.2344
2215,417.3374
2216,417.4163
2217,417.2811
2218,417.346
2219,417.3437
2220,417.389
2221,417.3409
2222,417.2256
2223,417.262
2224,417.2116
2225,417.4429
2226,417.3798
2227,417.3204
2228,417.4396
2229,417.572
2230,417.3975
2231,417.5129
2232,417.4768
2233,417.09
2234,417.4249
2235,417.54
2236,417.5297
2237,417.1155
2238,417.3151
2239,417.406
2240,417.3687
2241,417.2875
2242,417.3229
2243,417.5745
2244,417.3973
2245,417.3166
2246,417.301
2247,417.2096
2248,417.3908
2249,417.4731
2250,417.5285
2251,417.3969
2252,417.3802
2253,417.7271
2254,417.2421
2255,417.5275
2256,417.2542
2257,417.3485
2258,417.5542
2259,417.4174
2260,417.4865
2261,417.0537
2262,417.4308
2263,417.205
2264,417.269
2265,417.26
2266,417.4013
2267,417.218
2268,417.1234
2269,417.4618
2270,417.4757
2271,417.2796
2272,417.63
2273,417.4108
2274,417.4373
2275,417.439
2276,417.2931
2277,417.2091
2278,417.0829
2279,417.2629
2280,417.26
2281,417.4768
2282,417.4353
2283,417.3323
2284,417.2438
2285,417.172
2286,417.2858
2287,417.2662
2288,417.2285
2289,417.4888
2290,417.177
2291,417.2937
2292,417.6073
2293,417.47
2294,417.1908
2295,417.4054
2296,417.3545
2297,417.4832
2298,417.4928
2299,417.4865
2300,417.4484
2301,417.7245
2302,417.2383
2303,417.168
2304,417.3851
2305,417.4612
2306,417.37
2307,417.2126
2308,417.5679
2309,417.328
2310,417.4131
2311,417.4775
2312,417.4031
2313,417.4041
2314,417.3585
2315,417.2963
2316,417.3308
2317,417.3602
2318,417.3806
2319,417.4153
2320,417.4753
2321,417.4348
2322,417.5376
2323,417.31
2324,417.37
2325,417.4812
2326,417.3537
2327,417.1973
2328,417.5209
2329,417.5556
2330,417.4228
2331,417.44
2332,417.4582
2333,417.4562
2334,417.4811
2335,417.0325
2336,417.6226
2337,417.1585
2338,417.241
2339,417.12
2340,417.1377
2341,417.4333
2342,417.3241
2343,417.2851
2344,417.5895
2345,417.4332
2346,417.4738
2347,417.6177
2348,417.5969
2349,417.4335
2350,417.319
2351,417.2171
2352,417.2851
2353,417.0398
2354,417.2121
2355,417.5988
2356,417.6093
2357,417.3609
2358,417.3215
2359,417.5012
2360,417.4647
2361,417.2317
2362,417.168
2363,417.426
2364,417.2876
2365,417.3986
2366,417.3917
2367,417.3533
2368,417.2162
2369,417.392
2370,417.2264
2371,417.3215
2372,417.3908
2373,417.4811
2374,417.3585
2375,417.2931
2376,417.4149
2377,417.2016
2378,417.3374
2379,417.5762
2380,417.3504
2381,417.3504
2382,417.3803
2383,417.6649
2384,417.4791
2385,417.3082
2386,417.37
2387,417.3296
2388,417.3292
2389,417.2978
2390,417.4288
2391,417.2841
2392,417.1911
2393,417.2925
2394,417.547
2395,417.255
2396,417.4894
2397,417.352
2398,417.0518
2399,417.7104
2400,417.3552
2401,417.3615
2402,417.3033
2403,417.3826
2404,417.4671
2405,417.3908
2406,417.4926
2407,417.2939
2408,417.4386
2409,417.4764
2410,417.3608
2411,417.3265
2412,417.44
2413,417.4139
2414,417.4325
2415,417.4367
2416,417.4784
2417,417.307
2418,417.3973
2419,417.2593
2420,417.5548
2421,417.483
2422,417.45
2423,417.2681
2424,417.6256
2425,417.6281
2426,417.3664
2427,417.5271
2428,417.4174
2429,417.4541
2430,417.2127
2431,417.5903
2432,417.65
2433,417.6917
2434,417.3056
2435,417.1777
2436,417.4061
2437,417.3081
2438,417.3617
2439,417.469
2440,417.3213
2441,417.3065
2442,417.3994
2443,417.4574
2444,417.2589
2445,417.2753
2446,417.5224
2447,417.5575
2448,417.1347
2449,417.1384
2450,417.4455
2451,417.4325
2452,417.2372
2453,417.3793
2454,417.2632
2455,417.42
2456,417.2232
2457,417.4743
2458,417.6321
2459,417.2986
2460,417.2913
2461,417.3168
2462,417.4488
2463,417.5322
2464,417.4215
2465,417.4222
2466,417.5539
2467,417.3588
2468,417.3523
2469,417.5129
2470,417.3252
2471,417.2529
2472,417.2218
2473,417.5016
2474,417.351
2475,417.3456
2476,417.28
2477,417.5056
2478,417.41
2479,417.5396
2480,417.295
2481,417.4834
2482,417.4461
2483,417.5265
2484,417.3391
2485,417.2939
2486,417.3612
2487,417.3902
2488,417.2271
2489,417.4217
2490,417.2653
2491,417.3112
2492,417.3171
2493,417.4608
2494,417.4529
2495,417.4012
2496,417.2196
2497,417.3422
2498,417.334
2499,417.2367
2500,417.11
2501,417.2882
2502,417.4545
2503,417.363
2504,417.4279
2505,417.3292
2506,417.4593
2507,417.2242
2508,417.2436
2509,417.198
2510,417.2643
2511,417.1074
2512,417.4398
2513,417.1837
2514,417.3889
2515,417.5835
2516,417.3253
2517,417.0689
2518,417.2922
2519,417.4351
2520,417.2892
2521,417.3902
2522,417.2876
2523,417.1852
2524,417.3932
2525,417.3387
2526,417.1811
2527,417.3833
2528,417.4525
2529,417.3809
2530,417.44
2531,417.4135
2532,417.4007
2533,417.4608
2534,417.3098
2535,417.4963
2536,417.3829
2537,417.2064
2538,417.0992
2539,417.3027
2540,417.1011
2541,417.3108
2542,417.41
2543,417.3808
2544,417.4713
2545,417.2936
2546,417.2566
2547,417.5091
2548,417.37
2549,417.18
2550,417.2765
2551,417.3144
2552,417.4407
2553,417.5528
2554,417.2955
2555,417.5679
2556,417.6008
2557,417.1852
2558,417.0623
2559,417.4586
2560,417.1935
2561,417.3975
2562,417.5569
2563,417.5129
2564,417.425
2565,417.438
2566,417.2611
2567,417.1401
2568,417.2963
2569,417.4332
2570,417.5257
2571,417.6597
2572,417.36
2573,417.1741
2574,417.3308
2575,417.5246
2576,417.495
2577,417.3185
2578,417.5435
2579,417.2807
2580,417.4789
2581,417.4922
2582,417.1445
2583,417.4258
2584,417.3229
2585,417.4194
2586,417.3394
2587,417.2498
2588,417.1825
2589,417.3205
2590,417.2971
2591,417.189
2592,417.4737
2593,417.2922
2594,417.67
2595,417.3832
2596,417.2977
2597,417.3
2598,417.3358
2599,417.5879
2600,417.2986
2601,417.421
2602,417.1392
2603,417.2109
2604,417.2729
2605,417.3855
2606,417.2185
2607,417.3712
2608,417.4367
2609,417.3789
2610,417.4429
2611,417.2392
2612,417.3998
2613,417.4226
2614,417.2285
2615,417.3413
2616,417.4961
2617,417.3601
2618,417.1679
2619,417.5518
2620,417.4249
2621,417.2033
2622,417.3425
2623,417.4554
2624,417.4144
2625,417.4413
2626,417.5041
2627,417.3498
2628,417.4283
2629,417.5004
2630,417.3228
2631,417.2662
2632,417.5405
2633,417.641
2634,417.3361
2635,417.4382
2636,417.333
2637,417.2729
2638,417.1147
2639,417.4484
2640,417.7263
2641,417.3205
2642,417.4753
2643,417.3124
2644,417.2566
2645,417.4801
2646,417.304
2647,417.5878
2648,417.2294
2649,417.4477
2650,417.3409
2651,417.1564
2652,417.5313
2653,417.4421
2654,417.276
2655,417.3465
2656,417.558
2657,417.3446
2658,417.454
2659,417.1988
2660,417.3176
2661,417.496
2662,417.1861
2663,416.9964
2664,417.2872
2665,417.33
2666,417.4521
2667,417.2081
2668,417.4338
2669,417.4017
2670,417.3048
2671,417.5195
2672,417.3053
2673,417.4647
2674,417.6033
2675,417.5079
2676,417.4245
2677,417.4107
2678,417.2947
2679,417.3925
2680,417.4359
2681,417.2168
2682,417.3802
2683,417.3064
2684,417.2396
2685,417.2178
2686,417.4629
2687,417.3799
2688,417.5181
2689,417.41
2690,417.2993
2691,417.2305
2692,417.2064
2693,417.4069
2694,417.2341
2695,417.3485
2696,417.218
2697,417.5567
2698,417.3772
2699,417.181
2700,417.3224
2701,417.1384
2702,417.4229
2703,417.4518
2704,417.494
2705,417.3259
2706,417.3292
2707,417.3256
2708,417.1661
2709,417.2743
2710,417.1682
2711,417.4469
2712,417.3502
2713,417.2452
2714,417.415
2715,417.4577
2716,417.4195
2717,416.9989
2718,417.205
2719,417.2308
2720,417.2923
2721,417.2064
2722,417.2791
2723,417.4567
2724,417.3256
2725,417.4734
2726,417.34
2727,417.3086
2728,417.457
2729,417.2254
2730,417.2169
2731,417.3819
2732,417.2242
2733,417.4463
2734,417.3603
2735,417.3319
2736,417.2409
2737,417.5673
2738,417.3332
2739,417.3801
2740,417.4187
2741,417.4293
2742,417.4738
2743,417.2718
2744,417.391
2745,417.3648
2746,417.4064
2747,417.6104
2748,417.359
2749,417.3823
2750,417.5518
2751,417.409
2752,417.4427
2753,417.3819
2754,417.1155
2755,417.3896
2756,417.3055
2757,417.3884
2758,417.3125
2759,417.4904
2760,417.2762
2761,417.4604
2762,417.3827
2763,417.4882
2764,417.2598
2765,417.397
2766,417.3064
2767,417.5605
2768,417.3331
2769,417.001
2770,417.17
2771,417.352
2772,417.3578
2773,417.5912
2774,417.3335
2775,417.2676
2776,417.4176
2777,417.3519
2778,417.4422
2779,417.2573
2780,417.4662
2781,417.3068
2782,417.3229
2783,417.6075
2784,417.1961
2785,417.2963
2786,417.2772
2787,417.2681
2788,417.4711
2789,417.2973
2790,417.3288
2791,417.271
2792,417.1848
2793,417.5073
2794,417.3895
2795,417.5367
2796,417.2636
2797,417.1882
2798,417.3589
2799,417.7636
2800,417.2285
2801,417.3117
2802,417.3994
2803,417.327
2804,417.6636
2805,417.4511
2806,417.4019
2807,417.2254
2808,417.1488
2809,417.6759
2810,417.5076
2811,417.6169
2812,417.0557
2813,417.1625
2814,417.3515
2815,417.4159
2816,417.4261
2817,417.62
2818,417.268
2819,417.2258
2820,417.3315
2821,417.6627
2822,417.5922
2823,417.3042
2824,417.3801
2825,417.315
2826,417.2765
2827,417.1607
2828,417.3417
2829,417.3674
2830,417.337
2831,417.309
2832,417.127
2833,417.3844
2834,417.3082
2835,417.5205
2836,417.567
2837,417.1825
2838,417.4183
2839,417.3944
2840,417.5295
2841,417.3033
2842,417.4539
2843,417.5556
2844,417.2748
2845,417.4033
2846,417.4077
2847,417.504
2848,417.5422
2849,417.0724
2850,417.5335
2851,417.5525
2852,417.6466
2853,417.4342
2854,417.5589
2855,417.37
2856,417.3785
2857,417.3701
2858,417.393
2859,417.4074
2860,417.3
2861,417.3806
2862,417.4753
2863,417.4281
2864,417.3884
2865,417.333
2866,417.4319
2867,417.324
2868,417.3922
2869,417.4422
2870,417.4671
2871,417.5526
2872,417.4824
2873,417.5449
2874,417.5
2875,417.4308
2876,417.6712
2877,417.2257
2878,417.4787
2879,417.3819
2880,417.4288
2881,417.1258
2882,417.3658
2883,417.3483
2884,417.5492
2885,417.0401
2886,417.57
2887,417.334
2888,417.3887
2889,417.1276
2890,417.3396
2891,417.2504
2892,417.3796
2893,417.1478
2894,417.5955
2895,417.4434
2896,417.44
2897,417.2568
2898,417.4922
2899,417.3571
2900,417.3381
2901,417.1722
2902,417.391
2903,417.4319
2904,417.1632
2905,417.4104
2906,417.1735
2907,417.4564
2908,417.56
2909,417.5367
2910,417.5396
2911,417.1392
2912,417.33
2913,417.2791
2914,417.6277
2915,417.7538
2916,417.5581
2917,417.53
2918,417.4198
2919,417.109
2920,417.3014
2921,417.37
2922,417.6066
2923,417.5302
2924,417.379
2925,417.2372
2926,417.1918
2927,417.3876
2928,417.4557
2929,417.4639
2930,417.1049
2931,417.4135
2932,417.397
2933,417.3107
2934,417.4013
2935,417.5569
2936,417.3729
2937,417.2843
2938,417.3489
2939,417.2084
2940,417.2867
2941,417.3591
2942,417.3406
2943,417.54
2944,417.31
2945,417.5388
2946,417.5773
2947,417.5934
2948,417.5094
2949,417.1803
2950,417.5535
2951,417.3788
2952,417.3205
2953,417.3106
2954,417.5083
2955,417.3589
2956,417.5552
2957,417.3473
2958,417.2906
2959,417.4074
2960,417.3349
2961,417.437
2962,417.269
2963,417.5185
2964,417.3805
2965,417.4434
2966,417.4516
2967,417.2979
2968,417.5383
2969,417.489
2970,417.2254
2971,417.3237
2972,417.4687
2973,417.504
2974,417.1225
2975,417.1956
2976,417.37
2977,417.2341
2978,417.4589
2979,417.3168
2980,417.0834
2981,417.54
2982,417.4371
2983,417.6153
2984,417.4319
2985,417.3346
2986,417.3602
2987,417.8307
2988,417.3105
2989,417.4367
2990,417.5174
2991,417.151
2992,417.5575
2993,417.6232
2994,417.3577
2995,417.19
2996,417.2542
2997,417.379
2998,417.3997
2999,417.4003
3000,417.4731
3001,417.398
3002,417.0631
3003,417.42
3004,417.6143
3005,417.4951
3006,417.2578
3007,417.1423
3008,417.2019
3009,417.2755
3010,417.4299
3011,417.4461
3012,417.4364
3013,417.4631
3014,417.3377
3015,417.2051
3016,417.1548
3017,417.4096
3018,417.3511
3019,417.456
3020,417.3312
3021,417.2851
3022,417.5137
3023,416.9989
3024,417.2031
3025,417.4325
3026,417.1345
3027,417.5405
3028,417.5181
3029,417.4294
3030,417.3265
3031,417.3129
3032,417.2914
3033,417.2801
3034,417.2814
3035,417.3789
3036,417.3604
3037,417.2973
3038,417.3921
3039,417.3238
3040,417.436
3041,417.37
3042,417.2993
3043,417.3068
3044,417.4252
3045,417.3508
3046,417.3256
3047,417.2658
3048,417.5719
3049,417.5473
3050,417.2345
3051,417.6347
3052,417.5073
3053,417.4159
3054,417.3002
3055,417.3131
3056,417.5123
3057,417.3544
3058,417.5001
3059,417.8444
3060,417.5256
3061,417.5008
3062,417.1969
3063,417.4295
3064,417.378
3065,417.1261
3066,417.4618
3067,417.2025
3068,417.2884
3069,417.5328
3070,417.6447
3071,417.4157
3072,417.3643
3073,417.3796
3074,417.3938
3075,417.3289
3076,417.551
3077,417.333
3078,417.4609
3079,417.4015
3080,417.4294
3081,417.3669
3082,417.2529
3083,417.6247
3084,417.48
3085,417.2517
3086,417.53
3087,417.4477
3088,417.4489
3089,417.3195
3090,417.321
3091,417.46
3092,417.3661
3093,417.4126
3094,417.2485
3095,417.3983
3096,417.2681
3097,417.2925
3098,417.2314
3099,417.4548
3100,417.4867
3101,417.6367
3102,417.6843
3103,417.2624
3104,417.6444
3105,417.358
3106,417.3218
3107,417.5086
3108,417.5433
3109,417.4015
3110,417.4044
3111,417.2535
3112,417.5486
3113,417.53
3114,417.6918
3115,417.4574
3116,417.5019
3117,417.3898
3118,417.4944
3119,417.205
3120,417.6174
3121,417.3498
3122,417.326
3123,417.4771
3124,417.3799
3125,417.3703
3126,417.4371
3127,417.4331
3128,417.403
3129,417.4922
3130,417.3812
3131,417.4342
3132,417.3569
3133,417.4582
3134,417.1372
3135,417.2818
3136,417.5013
3137,417.6496
3138,417.4066
3139,417.3517
3140,417.1965
3141,417.3592
3142,417.4085
3143,417.4085
3144,417.4133
3145,417.3391
3146,417.2724
3147,417.3273
3148,417.2691
3149,417.4977
3150,417.3812
3151,417.5465
3152,417.3991
3153,417.3935
3154,417.43
3155,417.172
3156,417.2303
3157,417.4085
3158,417.2491
3159,417.2762
3160,417.3875
3161,417.5711
3162,417.395
3163,417.3662
3164,417.4041
3165,417.3606
3166,417.4775
3167,417.4317
3168,417.3465
3169,417.4108
3170,417.2781
3171,417.3586
3172,417.5038
3173,417.5991
3174,417.17
3175,417.3928
3176,417.358
3177,417.5683
3178,417.5335
3179,417.1564
3180,417.5518
3181,417.3041
3182,417.5162
3183,417.2033
3184,417.4484
3185,417.2769
3186,417.25
3187,417.5092
3188,417.4899
3189,417.4243
3190,417.325
3191,417.4865
3192,417.5737
3193,417.2643
3194,417.2743
3195,417.4312
3196,417.2351
3197,417.4194
3198,417.3022
3199,417.3467
3200,417.3265
3201,417.0447
3202,417.4504
3203,417.0222
3204,417.0041
3205,417.2849
3206,417.3373
3207,417.3144
3208,417.4786
3209,417.4617
3210,417.2033
3211,417.2217
3212,417.397
3213,417.4231
3214,417.2463
3215,417.4822
3216,417.3027
3217,417.4019
3218,417.3598
3219,417.6229
3220,417.1773
3221,417.301
3222,417.4936
3223,417.2763
3224,417.5313
3225,417.2658
3226,417.1593
3227,417.5262
3228,417.4935
3229,417.1293
3230,417.217
3231,417.4238
3232,417.475
3233,417.5041
3234,417.1173
3235,417.4325
3236,417.3155
3237,417.389
3238,417.2065
3239,417.5218
3240,417.4786
3241,417.3359
3242,417.5129
3243,417.4172
3244,417.2162
3245,417.2709
3246,417.578
3247,417.3224
3248,417.2908
3249,417.2843
3250,417.5395
3251,417.4551
3252,417.2561
3253,417.5568
3254,417.4476
3255,417.5383
3256,417.321
3257,417.3566
3258,417.2049
3259,417.3025
3260,417.4274
3261,417.4496
3262,417.3635
3263,417.3141
3264,417.3857
3265,417.4331
3266,417.4023
3267,417.44
3268,417.6096
3269,417.2846
3270,417.4912
3271,417.3394
3272,417.3804
3273,417.2988
3274,417.2899
3275,417.4558
3276,417.3325
3277,417.3902
3278,417.2884
3279,417.4332
3280,417.2846
3281,417.4657
3282,417.1564
3283,417.6513
3284,417.3528
3285,417.3283
3286,417.2754
3287,417.3978
3288,417.5679
3289,417.2959
3290,417.4003
3291,417.4249
3292,417.4797
3293,417.4015
3294,417.6066
3295,417.37
3296,417.3075
3297,417.4787
3298,417.37
3299,417.25
3300,417.4964
3301,417.2104
3302,417.3412
3303,417.2889
3304,417.44
3305,417.4626
3306,417.3643
3307,417.3394
3308,417.416
3309,417.3434
3310,417.37
3311,417.5815
3312,417.2599
3313,417.4529
3314,417.5548
3315,417.2703
3316,417.4422
3317,417.5862
3318,417.3343
3319,417.2652
3320,417.3228
3321,417.1347
3322,417.5651
3323,417.2296
3324,417.4121
3325,417.5004
3326,417.3304
3327,417.3869
3328,417.3395
3329,417.1595
3330,417.4441
3331,417.4045
3332,417.5795
3333,417.3372
3334,417.2207
3335,417.626
3336,417.4987
3337,417.37
3338,417.4351
3339,417.4208
